EXP_BOTTLE,10.0,1022.0,41.8,1.0
EXP_BOTTLE,11.0,356.0,42.4,1.0
EXP_BOTTLE,12.0,402.0,42.6,1.0
EXP_BOTTLE,13.0,968.0,42.7,1.0
EXP_BOTTLE,14.0,64.0,42.9,2.0
EXP_BOTTLE,15.0,13407.0,43.0,7.0
EXP_BOTTLE,16.0,1984.0,43.2,1.0
EXP_BOTTLE,17.0,2726.0,43.3,2.0
EXP_BOTTLE,18.0,755.0,43.6,1.0
EXP_BOTTLE,19.0,1344.0,43.7,1.0
EXP_BOTTLE,20.0,496.0,44.0,1.0
EXP_BOTTLE,21.0,872.0,44.1,1.0
EXP_BOTTLE,22.0,29.0,44.5,1.0
EXP_BOTTLE,23.0,366.0,44.6,1.0
EXP_BOTTLE,24.0,6855.0,44.7,2.0
EXP_BOTTLE,25.0,543.0,44.8,5.0
EXP_BOTTLE,26.0,52.0,44.9,1.0
EXP_BOTTLE,27.0,1378.0,45.0,6.0
EXP_BOTTLE,28.0,586.0,45.1,1.0
EXP_BOTTLE,29.0,24.0,45.2,1.0
EXP_BOTTLE,30.0,11.0,45.3,1.0
JERRY_BOX_GREEN,1.0,474.0,69989.9,1.0
JERRY_BOX_GREEN,2.0,8.0,69990.0,1.0
JERRY_BOX_GREEN,3.0,20.0,69990.4,1.0
JERRY_BOX_GREEN,4.0,27.0,69991.2,1.0
JERRY_BOX_GREEN,5.0,376.0,69991.5,1.0
JERRY_BOX_GREEN,6.0,1029.0,69992.7,2.0
JERRY_BOX_GREEN,7.0,1024.0,69992.8,1.0
JERRY_BOX_GREEN,8.0,23.0,69993.1,1.0
JERRY_BOX_GREEN,9.0,31.0,69993.7,1.0
JERRY_BOX_GREEN,10.0,64.0,69994.2,1.0
JERRY_BOX_GREEN,11.0,18.0,69994.4,1.0
JERRY_BOX_GREEN,12.0,7.0,69995.7,1.0
JERRY_BOX_GREEN,13.0,81.0,69996.7,1.0
JERRY_BOX_GREEN,14.0,1681.0,69996.8,1.0
JERRY_BOX_GREEN,15.0,3.0,69998.5,2.0
JERRY_BOX_GREEN,16.0,50.0,69999.1,1.0
JERRY_BOX_GREEN,17.0,3.0,70084.9,1.0
JERRY_BOX_GREEN,18.0,87.0,70991.7,1.0
JERRY_BOX_GREEN,19.0,66.0,70992.2,1.0
JERRY_BOX_GREEN,20.0,70.0,70998.3,1.0
JERRY_BOX_GREEN,21.0,42.0,70999.7,2.0
JERRY_BOX_GREEN,22.0,55.0,70999.8,1.0
JERRY_BOX_GREEN,23.0,64.0,71000.0,2.0
JERRY_BOX_GREEN,24.0,63.0,71609.8,1.0
JERRY_BOX_GREEN,25.0,102.0,71610.6,1.0
JERRY_BOX_GREEN,26.0,2.0,71610.8,1.0
JERRY_BOX_GREEN,27.0,1.0,71612.0,1.0
JERRY_BOX_GREEN,28.0,10.0,71612.5,1.0
JERRY_BOX_GREEN,29.0,333.0,71612.8,2.0
JERRY_BOX_GREEN,30.0,48.0,71613.0,1.0
ENCHANTED_SLIME_BALL,1.0,542.0,1234.7,1.0
ENCHANTED_SLIME_BALL,2.0,40.0,1234.9,1.0
ENCHANTED_SLIME_BALL,3.0,990.0,1235.0,1.0
ENCHANTED_SLIME_BALL,4.0,23.0,1235.1,1.0
ENCHANTED_SLIME_BALL,5.0,1247.0,1235.5,1.0
ENCHANTED_SLIME_BALL,6.0,34.0,1235.7,1.0
ENCHANTED_SLIME_BALL,7.0,213.0,1235.9,1.0
ENCHANTED_SLIME_BALL,8.0,320.0,1236.1,1.0
ENCHANTED_SLIME_BALL,9.0,95.0,1236.4,1.0
ENCHANTED_SLIME_BALL,10.0,134.0,1236.5,1.0
ENCHANTED_SLIME_BALL,11.0,1024.0,1236.7,1.0
ENCHANTED_SLIME_BALL,12.0,139.0,1263.0,1.0
ENCHANTED_SLIME_BALL,13.0,39.0,1263.1,1.0
ENCHANTED_SLIME_BALL,14.0,296.0,1263.2,1.0
