product_id,fetched_on,buy_price,buy_volume,sell_price,sell_volume
SLIME_BALL,2021/06/01 13:33:54.387000,9.2,602028,6.6672433251916114,2446149
ENCHANTED_ACACIA_LOG,2021/06/01 13:33:54.387000,712.8108107250515,832942,596.7,77416
SNOW_BALL,2021/06/01 13:33:54.387000,0.7690035367879531,19784808,0.30000000000000004,1031652
HOLY_FRAGMENT,2021/06/01 13:33:54.387000,2524.068444444444,180808,2413.2005216095376,1387346
ENCHANTED_EGG,2021/06/01 13:33:54.387000,2241.6,7815,1855.8,2532369
SAND,2021/06/01 13:33:54.387000,4.055479387291982,8000582,2.74955589920498,2043751
SOUL_FRAGMENT,2021/06/01 13:33:54.387000,1331079.0885714286,1428,189957.29503791983,390913
RAW_CHICKEN,2021/06/01 13:33:54.387000,5.953831317924384,3224622,3.5,189053
PLASMA_BUCKET,2021/06/01 13:33:54.387000,4846391.56,129,2607975.804716981,9106
ANCIENT_CLAW,2021/06/01 13:33:54.387000,225.75077903598032,1304601,192.9171669683604,9447240
ENCHANTED_LAPIS_LAZULI,2021/06/01 13:33:54.387000,677.0175571938892,615529,628.6351195941048,1912190
ENCHANTED_GHAST_TEAR,2021/06/01 13:33:54.387000,232.59562301293496,1102771,199.24909622373204,2965882
ENCHANTED_COCOA,2021/06/01 13:33:54.387000,483.2506493506493,2082570,406.1,1500117
CARROT_BAIT,2021/06/01 13:33:54.387000,44.77856557071498,628792,25.234575984537326,2618572
SEEDS,2021/06/01 13:33:54.387000,0.5621493597809191,12822796,0.199999999999999,3111656
ENCHANTED_LEATHER,2021/06/01 13:33:54.387000,8044.761656782802,248426,7596.336101973685,110339
ENCHANTED_SHARK_FIN,2021/06/01 13:33:54.387000,12910.856497175142,6179,8280.961796357615,117545
ENCHANTED_SPONGE,2021/06/01 13:33:54.387000,4625.823992024812,221147,4412.3536683369575,1049950
HAY_BLOCK,2021/06/01 13:33:54.387000,44.878467642079194,1287401,37.62409664314732,3909584
FLINT,2021/06/01 13:33:54.387000,18.958078191238812,314881,17.64018467016267,9043337
INK_SACK,2021/06/01 13:33:54.387000,539.2214465250723,792708,507.4,1763105
ENCHANTED_ROTTEN_FLESH,2021/06/01 13:33:54.387000,1583.2628055085545,2057378,1450.6719748305904,178280
ENCHANTED_SPRUCE_LOG,2021/06/01 13:33:54.387000,1059.9826797084063,503632,903.3826118438066,949686
WOLF_TOOTH,2021/06/01 13:33:54.387000,76.89978469171464,7164835,72.89258736730115,4465180
ENCHANTED_GRILLED_PORK,2021/06/01 13:33:54.387000,150997.59842519686,2107,37791.697308707124,106735
ENCHANTED_NETHER_STALK,2021/06/01 13:33:54.387000,498.69750974774354,1042292,470.0622963514182,11886292
ENCHANTED_REDSTONE_BLOCK,2021/06/01 13:33:54.387000,48453.40853846154,64037,42004.16761450255,281019
ENCHANTED_QUARTZ_BLOCK,2021/06/01 13:33:54.387000,213723.40761421318,13472,167525.7963945578,53378
ENCHANTED_ANCIENT_CLAW,2021/06/01 13:33:54.387000,4311.653894425987,231273,2077.227991436048,903562
GREEN_CANDY,2021/06/01 13:33:54.387000,504.1422685611367,4103593,455.4299714599829,4427307
ENCHANTED_REDSTONE,2021/06/01 13:33:54.387000,396.87096155522613,1110545,333.71752237054415,2186905
ENCHANTED_REDSTONE_LAMP,2021/06/01 13:33:54.387000,77381.4,1571,22414.788829287918,306581
TREASURITE,2021/06/01 13:33:54.387000,50064.04435643564,10499,46015.61505944518,4014
DWARVEN_COMPACTOR,2021/06/01 13:33:54.387000,709629.3896551725,1419,32323.813293051357,3982
GREAT_WHITE_SHARK_TOOTH,2021/06/01 13:33:54.387000,778264.3960784315,6465,672280.3574468085,2297
GRAVEL,2021/06/01 13:33:54.387000,2.788647434305032,3589665,1.213196842624568,637536
MELON,2021/06/01 13:33:54.387000,2.030933714660895,8362105,1.0,1029353
ENCHANTED_LAVA_BUCKET,2021/06/01 13:33:54.387000,324995.9659090909,1736,137589.50806675942,28551
ENCHANTED_PACKED_ICE,2021/06/01 13:33:54.387000,116871.93415559773,23784,57612.27147871377,338335
RAW_FISH:3,2021/06/01 13:33:54.387000,17.385802310654686,1236981,13.031655565267187,5101024
ENCHANTED_PRISMARINE_SHARD,2021/06/01 13:33:54.387000,399.99987203613097,120753,356.504020979021,497552
ENCHANTED_IRON_BLOCK,2021/06/01 13:33:54.387000,265649.2397546012,49879,61756.170217581406,586791
RECOMBOBULATOR_3000,2021/06/01 13:33:54.387000,4969783.198726115,7126,2050329.3890728478,256426
ENCHANTED_CARROT_STICK,2021/06/01 13:33:54.387000,18953.591666666667,1101,10001.842803030304,9016
BONE,2021/06/01 13:33:54.387000,3.399999999999999,2583559,2.449853407102662,5620279
RAW_FISH:2,2021/06/01 13:33:54.387000,19.691187969924812,123026,15.474667542504944,6674768
RAW_FISH:1,2021/06/01 13:33:54.387000,10.832995419388752,1414012,8.692793792151654,8862213
REVENANT_FLESH,2021/06/01 13:33:54.387000,1.014591892329666,37444663,0.7182908412543301,488808
ENCHANTED_PORK,2021/06/01 13:33:54.387000,1298.7333772001975,303007,1135.545736402691,1016843
ENCHANTED_GLOWSTONE,2021/06/01 13:33:54.387000,63158.16802618327,23144,9229.173943661972,155866
FEATHER,2021/06/01 13:33:54.387000,3.1,908056,1.807713742785427,3719255
WHALE_BAIT,2021/06/01 13:33:54.387000,1447.6827036799878,5245904,1143.2004553618403,2069373
NETHERRACK,2021/06/01 13:33:54.387000,0.97609824028358,2718821,0.099999999999999,1036954
SPONGE,2021/06/01 13:33:54.387000,3984.768313061481,1717780,104.12197376758883,4451729
BLAZE_ROD,2021/06/01 13:33:54.387000,25.75992444038661,7909746,18.085080559854802,2102994
ENCHANTED_DARK_OAK_LOG,2021/06/01 13:33:54.387000,392.01546525171483,698674,347.1954073006095,3568265
YOUNG_FRAGMENT,2021/06/01 13:33:54.387000,2608.956550283497,271943,2472.3021529452294,194882
ENCHANTED_CLOWNFISH,2021/06/01 13:33:54.387000,3229.6961538461537,12436,614.68712156175,2321585
REFINED_MINERAL,2021/06/01 13:33:54.387000,57886.12737474949,196108,727.9062880161129,603582
ENCHANTED_GOLD,2021/06/01 13:33:54.387000,1724.9198321690612,1303618,1480.8843146625884,1458034
ENCHANTED_RAW_CHICKEN,2021/06/01 13:33:54.387000,659.892675046696,894687,624.9895208970438,400340
ENCHANTED_WATER_LILY,2021/06/01 13:33:54.387000,14306.565049443758,146574,11391.726270104673,439001
LOG:1,2021/06/01 13:33:54.387000,8.299994886087601,1031444,5.0,2282627
NULL_ATOM,2021/06/01 13:33:54.387000,866730.5,99,142418.04352331607,9530
TITANIUM_ORE,2021/06/01 13:33:54.387000,84.43554734148422,862881,71.2,2392430
BLUE_SHARK_TOOTH,2021/06/01 13:33:54.387000,1758.0064095183268,172153,865.3022533860722,806053
CATALYST,2021/06/01 13:33:54.387000,87261.76244244684,141251,33330.37862572663,551365
LOG:3,2021/06/01 13:33:54.387000,5.698784356183639,626510,4.1,1477508
LOG:2,2021/06/01 13:33:54.387000,3.1,3258666,2.505227288274729,2833243
BLESSED_BAIT,2021/06/01 13:33:54.387000,248.14768746916624,1609882,160.0,406849
ENCHANTED_GLOWSTONE_DUST,2021/06/01 13:33:54.387000,786.1715200931858,414762,698.8244723015947,1449272
ENCHANTED_INK_SACK,2021/06/01 13:33:54.387000,49776.97091346153,2707,42100.42825051055,62123
ENCHANTED_CACTUS,2021/06/01 13:33:54.387000,57998.3,21214,52010.34938210579,72467
ENCHANTED_SUGAR_CANE,2021/06/01 13:33:54.387000,51997.43516268131,126138,36408.40297163705,602694
ENCHANTED_COOKED_SALMON,2021/06/01 13:33:54.387000,290031.31339285715,4061,92616.26067454008,350735
ENCHANTED_SEEDS,2021/06/01 13:33:54.387000,89.050481165796,176574,70.50666238168476,4651447
LOG,2021/06/01 13:33:54.387000,6.796623762699683,1557875,6.059297118082122,9485162
JACOBS_TICKET,2021/06/01 13:33:54.387000,8486.721808933398,150923,7189.740289538378,271380
ENCHANTED_BONE_BLOCK,2021/06/01 13:33:54.387000,96032.5481865285,6689,65264.997487437184,18528
GHAST_TEAR,2021/06/01 13:33:54.387000,53.93831618727693,232244,34.14143021093039,3321881
ABSOLUTE_ENDER_PEARL,2021/06/01 13:33:54.387000,11498.920555555555,4148,10402.962240812833,671081
ENCHANTED_ENDER_PEARL,2021/06/01 13:33:54.387000,159.9238221040587,2898095,133.17707972765882,4713863
UNSTABLE_FRAGMENT,2021/06/01 13:33:54.387000,2555.4773589810243,82619,2403.0858073054524,1330103
PURPLE_CANDY,2021/06/01 13:33:54.387000,6858.079342873328,1945533,6077.010573962208,2941417
POLISHED_PUMPKIN,2021/06/01 13:33:54.387000,114999.20491803277,2999,2693.719147568797,838240
ENCHANTED_FERMENTED_SPIDER_EYE,2021/06/01 13:33:54.387000,79282.2,8986,66479.96996336996,174825
SPIKED_BAIT,2021/06/01 13:33:54.387000,65.9043145379211,1335691,44.5,1424613
ENCHANTED_GOLD_BLOCK,2021/06/01 13:33:54.387000,237489.56633789375,130686,179161.40199124333,828619
ENCHANTED_JUNGLE_LOG,2021/06/01 13:33:54.387000,956.8291313611812,938177,906.5181207588976,525143
ENCHANTED_FLINT,2021/06/01 13:33:54.387000,3097.782698490015,466115,1329.2632668771694,2805308
IRON_INGOT,2021/06/01 13:33:54.387000,11.35969387271849,2291097,8.430998354856502,19078618
ENCHANTED_EMERALD_BLOCK,2021/06/01 13:33:54.387000,175252.7992248062,14616,129376.48085284283,108637
NULL_OVOID,2021/06/01 13:33:54.387000,2999999.3,62,959442.5248618785,8872
ENCHANTED_CLAY_BALL,2021/06/01 13:33:54.387000,806.1596132457111,12833229,473.0474109580137,14233018
GLOWSTONE_DUST,2021/06/01 13:33:54.387000,14.781160976308067,2379059,11.024640432403928,8159741
GOLD_INGOT,2021/06/01 13:33:54.387000,10.286157943414938,3614944,8.019921798631476,3462159
REVENANT_VISCERA,2021/06/01 13:33:54.387000,95491.63049180327,13080,59816.90589845696,179018
TARANTULA_SILK,2021/06/01 13:33:54.387000,108079.78319521178,65410,102758.82798165138,29115
TITANIC_EXP_BOTTLE,2021/06/01 13:33:54.387000,354028.5999999999,353,96181.29360871688,472707
ENCHANTED_MUTTON,2021/06/01 13:33:54.387000,2865.1469864494134,539879,2360.9,40336
NULL_SPHERE,2021/06/01 13:33:54.387000,10125.956862745097,111916,9279.844692475803,624582
ENCHANTED_IRON,2021/06/01 13:33:54.387000,1668.19590355362,600372,1534.6778845074848,2011585
SUPER_EGG,2021/06/01 13:33:54.387000,292551.2704952582,32720,2001.7771687314746,251948
SUPER_COMPACTOR_3000,2021/06/01 13:33:54.387000,578576.8563186815,17095,524228.3515037594,12824
STOCK_OF_STONKS,2021/06/01 13:33:54.387000,161739.06966110808,87549,35255.03555573674,1450715
MITHRIL_ORE,2021/06/01 13:33:54.387000,10.807950521637872,2149333,9.543890714819405,10365950
ENCHANTED_HAY_BLOCK,2021/06/01 13:33:54.387000,5642.433870967742,188678,5060.5412384161755,277507
ENCHANTED_PAPER,2021/06/01 13:33:54.387000,576.6556715379262,63103,431.8953473104913,2543428
ENCHANTED_BONE,2021/06/01 13:33:54.387000,502.5240358433586,897500,416.43875669191243,3371975
ENCHANTED_TITANIUM,2021/06/01 13:33:54.387000,15019.0877165127,293539,13024.09486360285,155806
ENCHANTED_DIAMOND_BLOCK,2021/06/01 13:33:54.387000,205759.53670411985,146474,83868.62320408279,24390012
SPOOKY_BAIT,2021/06/01 13:33:54.387000,45.760129445660404,7499195,29.29322739161449,7883067
SUPERIOR_FRAGMENT,2021/06/01 13:33:54.387000,122048.86873156342,15074,14211.215520258891,1478077
MAGMA_BUCKET,2021/06/01 13:33:54.387000,1879585.8999999997,539,544272.123030303,4244
EMERALD,2021/06/01 13:33:54.387000,8.408638378992011,1132614,5.728314806727259,4013248
ENCHANTED_RABBIT_FOOT,2021/06/01 13:33:54.387000,2318.024981959879,337089,2098.9929595278245,87932
LIGHT_BAIT,2021/06/01 13:33:54.387000,93.98654943410344,1565696,55.363942834092086,4846056
HOT_POTATO_BOOK,2021/06/01 13:33:54.387000,57961.594377510046,12191,49607.71918699187,25343
ENCHANTED_ICE,2021/06/01 13:33:54.387000,710.8681037225581,271129,606.5704261363637,4438286
CLAY_BALL,2021/06/01 13:33:54.387000,3.741110782685804,11131628,2.764970575494722,3523797
OLD_FRAGMENT,2021/06/01 13:33:54.387000,2671.461951427354,82460,410.4492854824811,1062248
GREEN_GIFT,2021/06/01 13:33:54.387000,8993.287613722518,493281,8524.68333616443,265884
PACKED_ICE,2021/06/01 13:33:54.387000,91.86952601400928,10965659,26.838458569833996,8377899
WATER_LILY,2021/06/01 13:33:54.387000,81.40097300418653,1727964,70.11819909138164,16613583
HAMSTER_WHEEL,2021/06/01 13:33:54.387000,21304.195336253542,139994,4275.714349097509,210380
LOG_2,2021/06/01 13:33:54.387000,3.399999999999999,1384462,1.6,233841
ENCHANTED_OBSIDIAN,2021/06/01 13:33:54.387000,2852.985965586322,1725252,2624.94149386971,1079689
ENCHANTED_COAL,2021/06/01 13:33:54.387000,1036.0804256901197,526920,984.4,280704
COAL,2021/06/01 13:33:54.387000,9.998585674428883,3073109,8.1,5808855
ENCHANTED_QUARTZ,2021/06/01 13:33:54.387000,1464.5853863478862,554551,1279.0068949006463,347439
ENDER_PEARL,2021/06/01 13:33:54.387000,6.593872894317541,11697770,4.3,2186256
ENCHANTED_COAL_BLOCK,2021/06/01 13:33:54.387000,152888.5146878825,22884,131150.58995238095,104397
WEREWOLF_SKIN,2021/06/01 13:33:54.387000,49382.45182849937,36742,32997.650287687,82425
ENCHANTED_PRISMARINE_CRYSTALS,2021/06/01 13:33:54.387000,406.9621356578588,159887,119.78343882052903,3470351
DAEDALUS_STICK,2021/06/01 13:33:54.387000,12319482.699999997,116,3704355.474857143,7386
ENCHANTED_WET_SPONGE,2021/06/01 13:33:54.387000,198811.13160377357,9183,180000.0,32271
ENCHANTED_RAW_FISH,2021/06/01 13:33:54.387000,3984.3541870460945,295435,3700.7131568059576,930201
ENDER_STONE,2021/06/01 13:33:54.387000,5.189717730415404,2500237,3.5,132196
FOUL_FLESH,2021/06/01 13:33:54.387000,26049.751399491095,32140,4793.0603623523575,1172233
QUARTZ,2021/06/01 13:33:54.387000,25.39988219370363,1360510,22.5,1406858
JERRY_BOX_PURPLE,2021/06/01 13:33:54.387000,196911.0133193498,87170,54545.80747922438,706856
RAW_BEEF,2021/06/01 13:33:54.387000,4.3195965695564205,2917386,2.6999999999999993,4125596
ENCHANTED_EYE_OF_ENDER,2021/06/01 13:33:54.387000,3737.6378672386722,1237972,3182.344996769658,1212393
ECTOPLASM,2021/06/01 13:33:54.387000,77999.42162162162,7013,56298.78743606138,153370
SUGAR_CANE,2021/06/01 13:33:54.387000,2.593093755978397,9620374,1.767842740215345,14711333
MAGMA_CREAM,2021/06/01 13:33:54.387000,8.899855109148199,2442937,7.0,437047
SHARK_BAIT,2021/06/01 13:33:54.387000,6.870571750586372,3042865,6.429250619133519,2317555
ENCHANTED_MITHRIL,2021/06/01 13:33:54.387000,1609.6373477361524,820275,1555.1,887328
RED_GIFT,2021/06/01 13:33:54.387000,50805.2,75677,48238.69564001598,791690
ENCHANTED_RAW_BEEF,2021/06/01 13:33:54.387000,666.0101884658876,1240088,612.7011704208011,1590557
JERRY_BOX_BLUE,2021/06/01 13:33:54.387000,116616.82425202393,141170,19920.586243432575,623275
ENCHANTED_SLIME_BLOCK,2021/06/01 13:33:54.387000,129663.49872611466,1156,36236.66510067114,207282
ENCHANTED_FEATHER,2021/06/01 13:33:54.387000,487.79040758527276,667565,449.4,963278
ENCHANTED_OAK_LOG,2021/06/01 13:33:54.387000,1344.1871016884602,304696,1213.1830654979303,1231818
RABBIT_HIDE,2021/06/01 13:33:54.387000,37.425576923076925,466498,25.589468607068607,5493831
WHITE_GIFT,2021/06/01 13:33:54.387000,5896.7709894840855,1360766,5340.582832298587,1663690
SULPHUR,2021/06/01 13:33:54.387000,14.209943349311734,2276930,9.799999999999999,778131
NETHER_STALK,2021/06/01 13:33:54.387000,3.8,2591575,3.319919057361748,7167357
RABBIT,2021/06/01 13:33:54.387000,7.796382198433938,1077712,4.7,123208
DARK_BAIT,2021/06/01 13:33:54.387000,650.9712990476191,565394,517.8780993950533,2239807
ENCHANTED_CARROT,2021/06/01 13:33:54.387000,6699.035308974877,16146916,285.54491251484086,8852421
ENCHANTED_PUMPKIN,2021/06/01 13:33:54.387000,776.5885748712893,729552,647.6444139763669,1346332
GRIFFIN_FEATHER,2021/06/01 13:33:54.387000,38850.933146292584,246327,35172.88271972105,506772
ROTTEN_FLESH,2021/06/01 13:33:54.387000,10.96497288703037,4848549,8.113656825229057,7401645
ENCHANTED_COOKED_FISH,2021/06/01 13:33:54.387000,652196.2939849625,2126,248214.1599738676,76350
OBSIDIAN,2021/06/01 13:33:54.387000,18.811884838517287,1310083,15.0,4296524
SOULFLOW,2021/06/01 13:33:54.387000,3899995.3,43,9936.12747371259,423124
MINNOW_BAIT,2021/06/01 13:33:54.387000,19.978151287744947,758748,11.899999999999999,2974108
ENCHANTED_MAGMA_CREAM,2021/06/01 13:33:54.387000,1289.9997909849653,1430952,1253.4019812867368,1607624
ENCHANTED_FIREWORK_ROCKET,2021/06/01 13:33:54.387000,99997.5,1147,73788.31023017903,19065
STARFALL,2021/06/01 13:33:54.387000,416.25978991791493,802232,374.7015322942624,1136244
LEATHER,2021/06/01 13:33:54.387000,26.389173459114293,1632600,20.593861495191078,1621049
ENCHANTED_COOKED_MUTTON,2021/06/01 13:33:54.387000,130562.56007751937,12067,32876.41631396691,94180
REFINED_TITANIUM,2021/06/01 13:33:54.387000,290053.7,8002,2127.138956966621,158906
ENCHANTED_RABBIT,2021/06/01 13:33:54.387000,640.3944933920704,39723,624.2390493640871,2159002
MUTANT_NETHER_STALK,2021/06/01 13:33:54.387000,77414.28087818697,56172,75145.70001992032,381566
ENCHANTED_BREAD,2021/06/01 13:33:54.387000,54.624863883847546,147293,12.953478526252907,584046
FUMING_POTATO_BOOK,2021/06/01 13:33:54.387000,960999.9455999999,5981,894753.499220273,25150
ENCHANTED_CHARCOAL,2021/06/01 13:33:54.387000,2148.877428307123,137831,1613.141146389296,1539622
ENCHANTED_BLAZE_POWDER,2021/06/01 13:33:54.387000,1651.8884277386237,556723,1302.6046942315224,390408
SUMMONING_EYE,2021/06/01 13:33:54.387000,659362.3189781023,6697,571642.306849315,65270
FISH_BAIT,2021/06/01 13:33:54.387000,102.27478363315058,2667434,71.42612435795715,3375897
SNOW_BLOCK,2021/06/01 13:33:54.387000,4.593821551880792,8373457,3.131769108491191,3842367
ENCHANTED_BAKED_POTATO,2021/06/01 13:33:54.387000,54999.43398576512,19560,42653.82119654381,239524
COMPACTOR,2021/06/01 13:33:54.387000,7702.606603773586,5251,5582.614102564103,25549
ENCHANTED_DIAMOND,2021/06/01 13:33:54.387000,1289.8718473579397,1076228,1280.0,4956045
BAZAAR_COOKIE,2021/06/01 13:33:54.387000,0.0,0,0.0,0
BROWN_MUSHROOM,2021/06/01 13:34:44.408000,19.978753479740178,1045043,11.706443181346721,1490907
INK_SACK:3,2021/06/01 13:34:44.408000,4.199966806632035,1134878,2.440944087199746,6227643
INK_SACK:4,2021/06/01 13:34:44.408000,5.326188447438819,5274171,3.406853968318412,5729488
SPOOKY_SHARD,2021/06/01 13:34:44.408000,859.7088766766021,498787,329.65075439852706,1671438
TARANTULA_WEB,2021/06/01 13:34:44.408000,0.496110594545806,66937256,0.30000000000000004,963642
CARROT_ITEM,2021/06/01 13:34:44.408000,1.9,21783582,1.33626252600378,2019011
ENCHANTED_POTATO,2021/06/01 13:34:44.408000,380.83374024666483,371069,307.4927765285134,8653471
